Token,ID,Frequency,embVal000,embVal001,embVal002,embVal003,embVal004,embVal005,embVal006,embVal007
inconsequential,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
concentration,22095,18,0.003838775388430804,0.038285072911094176,-0.024997687185532413,0.012918825261294842,-0.01613879867363721,-0.013810293632559478,-0.026278187782736495,0.023817984096240252
income,30,738,-0.004140342818573117,-0.01591259680571966,-0.024502282962203026,-0.006290457444265485,0.02883562896749936,-0.05962250131415203,-0.031246515456587076,-0.02555117756128311
Ned,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
Auckland,1440,2625,0.030466936761513352,-0.002071681898087263,0.052088257973082364,0.010223137447610497,0.017516930704005063,0.04880026518367231,0.003329278202727437,-0.024670032726135105
New,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
Zealand,419,81,-0.01861984608694911,-0.007058243892970495,-0.036306590773165226,0.04017500672489405,0.009256510355044156,-0.022613035514950752,0.043051998771261424,-0.035837463510688394
paying,9844,1395,0.010618997039273381,-0.005130865843966603,0.009100858122110367,-0.032387995335739106,0.02488476177677512,0.008211796404793859,-0.00029213656671345234,0.04185880039585754
per,173879,5,-0.06307870894670486,0.01995547639671713,-0.030055409304623026,0.059395854361355305,-0.011979177594184875,-0.021647932939231396,-0.006114891031756997,-0.03855729568749666
cent,935,2715,0.03808910003863275,-0.03105013484309893,0.004689541005063802,-0.021926398665527813,0.005936986883170903,0.03738849551882595,0.026410763886815403,-0.014914148105162894
amount,33322,108,0.0008077804086497054,-0.04536489612655714,0.018278306757565588,-0.005081936484202743,0.044487456092610955,0.0036574999685399234,0.07368180830962956,0.0009330349275842309
earn,5309,91,0.023216388188302517,-0.054924927186220884,0.03343301231507212,0.0033295853063464165,0.05208269052673131,0.006997572956606746,0.038508079713210464,0.0058420447167009115
bargain,535,13,-0.022826905827969313,-0.03847877332009375,0.0035241632722318172,-0.05016297288239002,0.057232553022913635,-0.00789994622937229,-0.08751138718798757,-0.03315695375204086
travel,14116,1647,-0.018823842518031597,0.009879649616777897,0.021710542147047818,0.04729862467502244,0.012934665195643902,-0.004836976120714098,0.019499209942296147,-0.021118866512551904
indulge,35723,904,-0.055194830372784054,0.05058504408225417,-0.020695160143077374,0.0036865117981506046,-0.05035849811974913,-0.006642135558649898,-0.03708419227041304,0.04723363392986357
60,1697,72,0.034202308917883784,-0.018067547702230513,0.010570937767624855,-0.012756263138726354,0.026267849432770163,-0.015338726807385683,-0.013588633155450225,0.03883042931556702
burden,9145,27,0.05517820588179997,0.010800062146570002,-0.016318667813071182,-0.012528619371421103,-0.08653125326548304,0.026634821136082922,0.02541875253830637,0.03143983593742762
draws,13320,1230,0.01977621839614585,0.025910150332492776,0.004665648913942277,0.014397914608707651,-0.03462565364316106,-0.013504768663551658,-0.024754589510848746,0.007764084963127971
pays,30,738,-0.004140342818573117,-0.01591259680571966,-0.024502282962203026,-0.006290457444265485,0.02883562896749936,-0.05962250131415203,-0.031246515456587076,-0.02555117756128311
brings,65711,11,0.036573640257120135,0.06093168463557959,0.08558996934443712,0.024792563915252686,-0.06876292303204537,0.09120395369827747,-0.03782999664545059,0.1252370521426201
twopence,76,184,-0.038623230531811714,0.039317503571510315,0.06135400402126834,0.023728649248369038,0.011370954336598516,0.010588103497866541,-0.04491264291573316,0.046009696248802356
sheets,1348,119,-0.018290817039087415,0.012250239495187998,0.029352723620831966,-0.006888286443427205,0.017253497673664242,0.03398989432025701,-0.0899975229986012,-0.007824041415005922
freely,83999,12,0.03719229384192398,-0.0023929503347192493,0.023878582886287143,-0.05520410416647792,-0.023491974121757915,0.04873722565493414,-0.003408656389053379,0.05653903979275908
stole,963,44,0.010315072315279394,0.017285071837250143,0.0654629169148393,0.02045207767514512,-0.002053318894468248,0.09510469320230186,0.044814819033490494,0.0010508019477128983
Sutherlands,6895,2,-0.0729106143116951,0.12432404607534409,-0.09355898946523666,0.13434955477714539,-0.06543991714715958,-0.07372668385505676,0.041241999715566635,0.1333455592393875
nervously,3841,29,0.007206018415412733,0.002765130916876452,-0.01199227546853113,-0.010134477700505937,-0.009376843060765947,-0.006774941060159888,-0.005047015845775604,-0.0154173986188003
fringe,21053,259,-0.021594188059680164,0.0038856826722621918,0.011720720096491277,-0.02757544454652816,-0.03067770868074149,-0.0027667323010973632,-0.03386185341514647,0.006206063786521554
jacket,0,346,-0.08414678240660578,-0.14081781136337668,-0.07330175279639661,-0.0630075316876173,0.1107979048974812,-0.048487047431990504,0.10679383712704293,-0.10571650392375886
gasfitters,12818,24,-0.008235544140916318,0.007376397610642016,0.04213737335521728,-0.027333354577422142,0.013015361982979812,0.04237487161299214,-0.020523016806691885,0.0018876632675528526
ball,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
tickets,130166,5,-0.03365869028493762,0.06562335882335901,-0.08259186893701553,0.018044976517558098,-0.03647619765251875,-0.07052341941744089,-0.05887109041213989,-0.006406065076589584
anywhere,3674,3,0.05412612482905388,0.017465878278017044,-0.008977176621556282,0.06233072280883789,-0.08949824422597885,0.0008819012437015772,0.0014239457668736577,0.011143960058689117
join,35723,904,-0.055194830372784054,0.05058504408225417,-0.020695160143077374,0.0036865117981506046,-0.05035849811974913,-0.006642135558649898,-0.03708419227041304,0.04723363392986357
Sunday-school,37296,18,0.010223033197689801,0.025600540218874812,0.028302728082053363,0.06092615844681859,-0.009052494773641229,-0.02314451518759597,0.06780094420537353,0.0580240348353982
purple,10306,144,-0.034638497862033546,0.010573859326541424,-0.01723549238522537,-0.006340462277876213,0.003426652940106578,-0.003587162122130394,-0.010832448257133365,-0.03789247549138963
plush,6332,803,-0.020420397398993373,0.004364196443930268,0.006238259433303028,-0.021618791739456356,-0.007130851678084582,0.011131712701171637,-0.03130555688403547,-0.0007722715381532907
denying,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
himthat,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
walks,136738,113,0.005305117694661021,0.01698990585282445,-0.052052436862140894,0.0027656101156026125,-0.026415738044306636,-0.025059596198843792,-0.024876444251276553,-0.03412291896529496
safer,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
HosmerMr,7743,86,0.017433522181818262,-0.00043802917934954166,0.014927479554899037,0.020300882024457678,-0.029574689688161016,0.007706393604166806,0.015731046674773097,-0.012340542278252542
Angelwas,45842,334,-0.0004351501411292702,-0.0505809118039906,0.02568312390940264,-0.03553933440707624,0.029639218584634364,0.026926874823402613,0.02556205540895462,-0.002371803857386112
cashier,42743,47,0.04711246149963699,0.04292975668795407,-0.005857522366568446,-0.016316201305016875,-0.05003668926656246,0.013386649079620838,0.010473514324985445,0.013154173793736845
Leadenhall,427,2826,0.006842879578471184,0.008259879657998681,-0.03377328591886908,0.013235102080216166,-0.029267075355164707,-0.016986319504212588,-0.011966070829657838,-0.0012610742123797536
Streetand,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
Thats,854,447,-0.04123608535155654,0.05288909608498216,0.012369625270366669,0.009890798013657331,-0.041075837798416615,-0.009940220974385738,0.013369265478104353,0.06147855194285512
Noexcept,999,423,0.04097615972568747,-0.026257047953549773,-0.019894471392035484,-0.07619616249576211,-0.01927335700020194,0.03631468728417531,0.06572362000588328,0.018098181106324773
Post,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
Office,45842,334,-0.0004351501411292702,-0.0505809118039906,0.02568312390940264,-0.03553933440707624,0.029639218584634364,0.026926874823402613,0.02556205540895462,-0.002371803857386112
till,26355,825,0.007259985082782805,0.010744495259132236,-0.007803418498951942,0.022949250182136893,-0.018203201179858297,0.012923523725476116,0.08600151882274076,0.04364182008430362
chaffed,278,1305,-0.016010365914553404,0.02862606616690755,-0.0042412918992340565,-0.014151336625218391,-0.012094103614799678,-0.007713793311268091,-0.10402258904650807,0.0004722500452771783
clerks,155618,47,-0.04317165308748372,-0.024202094646170735,0.053231291472911835,-0.017503349110484123,0.0696176013443619,0.02120995568111539,-0.02267862984444946,-0.0025043318164534867
typewrite,30407,21,-0.06905452503512303,-0.015053467204173407,0.025623459989825886,0.0016225942720969517,0.0012970627285540104,0.04422635522981485,0.048313196282833815,0.02914198860526085
typewritten,6929,215,-0.0020469938754104078,0.007646123762242496,0.0366625358001329,-0.020652377628721297,-0.02321994979865849,0.06343360595928971,0.003164632711559534,-0.0006953100673854351
axiom,5682,27,0.03934954758733511,-0.02166565094375983,0.027177928597666323,0.013056158873951063,0.02073198650032282,0.05662065930664539,0.042721373261883855,0.03869750443845987
shy,1440,2625,0.030466936761513352,-0.002071681898087263,0.052088257973082364,0.010223137447610497,0.017516930704005063,0.04880026518367231,0.003329278202727437,-0.024670032726135105
daylight,926,28,0.0009705889970064163,-0.011401290938790356,-0.030220996954345276,-0.01726082685802664,0.029719808138906956,-0.05010648284639631,-0.05151847563683987,-0.0033527901396155357
hated,4613,459,-0.03073780843988061,0.03161789884325117,0.007731565972790122,-0.046835903980536386,-0.005548817687667906,-0.01685722585534677,-0.015346641419455409,0.042394379270263016
conspicuous,38520,1103,0.008202219614759088,0.025073954835534096,-0.09297359478659928,0.05568064957333263,0.014282911084592342,-0.13013796345330775,-0.06578525598160923,-0.07025384111329913
gentlemanly,22396,38,0.005846438521984965,0.008931635646149516,-0.023108172579668462,-0.01848595472984016,-0.05677728517912328,0.006929107941687107,-0.014881398295983672,-0.007963232754264027
Hed,64,2537,-0.015543074056040496,-0.014980346662923694,-0.010969084687530994,0.00384584441781044,-0.009315665578469634,-0.007953631924465299,0.012346075498498976,0.011279150727204978
quinsy,9001,119,0.044855766056571156,-0.05262386752292514,-0.0179872588487342,-0.016711145115550607,0.01879428676329553,0.007048910716548562,0.05921836383640766,-0.04430379089899361
swollen,2898,203,0.002871966287784744,-0.03423563693650067,-0.03786514460807666,-0.012482652848120779,0.03917381982319057,-0.030126895318971947,-0.021566346869803965,-0.05375687433115672
glands,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
whispering,119445,486,-0.0034511506091803312,0.05829114909283817,-0.05024028476327658,0.04044858776615001,-0.05705864023184404,-0.030873448587954044,0.009733764629345387,0.008871137397363782
neat,278,1305,-0.016010365914553404,0.02862606616690755,-0.0042412918992340565,-0.014151336625218391,-0.012094103614799678,-0.007713793311268091,-0.10402258904650807,0.0004722500452771783
proposed,263,352,0.023004224291071296,0.03392013313714415,0.02241584868170321,0.024570178356952965,-0.020770127834111918,0.007040127529762685,-0.0017144213197752833,0.00018929877842310816
earnest,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
swear,1440,2625,0.030466936761513352,-0.002071681898087263,0.052088257973082364,0.010223137447610497,0.017516930704005063,0.04880026518367231,0.003329278202727437,-0.024670032726135105
Testament,40,3027,0.022168292198330164,-0.0020192273368593305,-0.0030753177125006914,-0.003559498640242964,-0.025643044093158096,-0.0003215185133740306,0.03974314387596678,0.02865039391326718
Mother,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
fonder,7393,155,-0.021517642540857196,0.028961268602870405,0.024324232595972717,-0.004119466466363519,0.0013982002274133265,-0.0024676621542312205,-0.03423156403005123,-0.006050840951502323
sly,6089,83,0.02778927964391187,0.05304568889550865,0.01717660023132339,0.06435215508099645,-0.019072813098318875,-0.004695638897828758,0.006433762842789292,-0.01640237867832184
Bordeaux,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
company,690,384,6.668851710855961e-05,-0.03547693800646812,0.003926953926566057,0.035829098196700215,0.042102498235180974,0.013035439536906779,0.05346928848302923,-0.016901338298339397
wedding,695,133,0.008840362803312019,0.01906300848349929,0.0033228913307539187,0.006505055018351413,-0.016569334140513092,0.015990140615031123,-0.0307352181407623,0.003489909926429391
missed,12086,41,-0.058105753269046545,0.04105782072292641,0.03085463459137827,0.00950504514912609,0.015301613340852782,-0.020849776454269886,0.01519226178061217,0.02250867837574333
Friday,46213,5,-0.02856280282139778,0.02492577163502574,0.034327490837313235,0.0030291732400655746,0.015963698853738606,0.011075810296460986,0.0036834562197327614,0.04826488318212796
church,163649,50,-0.026117496890947223,-0.061722256476059556,-0.04435892013134435,-0.026075521716848016,0.07048710668459535,-0.06511277798563242,0.015761373564600945,-0.029504543752409518
Saviours,1799,17,0.03784475289285183,-0.01973737054504454,-0.02430836047278717,0.004301293753087521,0.01096439256798476,-0.005515187978744507,0.0411118040792644,-0.0015028900234028697
Kings,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
Cross,14116,1647,-0.018823842518031597,0.009879649616777897,0.021710542147047818,0.04729862467502244,0.012934665195643902,-0.004836976120714098,0.019499209942296147,-0.021118866512551904
Pancras,376,71,0.009143566247075796,-0.017736425739713013,-0.0009230906143784523,-0.01928884696098976,0.017906426219269633,0.011837456841021776,-0.0010316524421796203,-0.03333497591665946
stepped,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
four-wheeler,266,761,0.03217321913689375,-0.02556375111453235,-0.015615947893820703,0.028214537916937843,0.00018001170246861875,-0.020587150880601257,0.002594999852590263,-0.044661680702120066
cabman,112245,89,0.054311729152686894,0.04474982133251615,0.0003636933397501707,0.041856842348352075,-0.09169267752440646,0.03344635968096554,0.021352933370508254,0.0028991647996008396
shamefully,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
treated,49631,175,-0.017666101804934442,-0.07572957244701684,-0.020768593880347908,-0.058646188816055655,0.04093229482532479,0.030520757427439094,-0.009299216559156775,-0.044094351469539106
pledged,136779,146,0.021347418194636703,0.002998278709128499,0.004086327739059925,-0.013500896224286407,0.03711821313481778,-0.007322277408093214,0.002977207099320367,0.03476231008244213
pledge,273,1208,0.028946203994564712,0.0261498586187372,-0.045181444846093655,0.0650489964755252,-0.03267044317908585,-0.0398001535795629,-0.04081850219517946,-0.06274642399512231
wedding-morning,2898,203,0.002871966287784744,-0.03423563693650067,-0.03786514460807666,-0.012482652848120779,0.03917381982319057,-0.030126895318971947,-0.021566346869803965,-0.05375687433115672
catastrophe,10020,47,-0.03673300473019481,-0.03183553219423629,0.006239489914150909,-0.02589760860428214,0.06005973170977086,-0.02583867439534515,0.0018666977994143963,0.015308222733438015
foresaw,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
notion,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
independent,321,132,0.012936991639435291,-0.003832653979770839,0.007983018876984715,0.0009546336950734258,-0.025251348735764623,0.034236749866977334,-0.0024855496594682336,-0.0038551519392058253
shilling,1123,19,-0.06624467298388481,0.04954404490334647,-0.02142768566097532,0.020814967208674977,0.010739456596119063,-0.058894435209887366,-0.0369593399975981,0.0037519923810447964
drives,258,1815,0.012971308315172791,-0.02181706513511017,0.035081911366432905,0.024125780968461186,0.03578882059082389,0.04804755822988227,0.02972874860279262,0.00018271640874445438
half-mad,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
sleep,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
muff,273,1208,0.028946203994564712,0.0261498586187372,-0.045181444846093655,0.0650489964755252,-0.03267044317908585,-0.0398001535795629,-0.04081850219517946,-0.06274642399512231
sob,112245,89,0.054311729152686894,0.04474982133251615,0.0003636933397501707,0.041856842348352075,-0.09169267752440646,0.03344635968096554,0.021352933370508254,0.0028991647996008396
vanish,1047,653,0.024946355551946908,-0.020403500806423835,0.001159463543444872,-0.02064811484888196,0.006289410637691617,0.02742388634942472,0.019693331443704665,-0.006042803172022104
accurate,85143,41,0.04408071783836931,0.009309605928137898,0.006536090048030019,0.002762916497886181,-0.031157633289694786,0.047752297250553966,0.0396147615974769,0.05713835870847106
Saturdays,40,3027,0.022168292198330164,-0.0020192273368593305,-0.0030753177125006914,-0.003559498640242964,-0.025643044093158096,-0.0003215185133740306,0.03974314387596678,0.02865039391326718
_Chronicle_,64689,31,-0.03187781118322164,-0.004921108251437545,-0.006064523317036219,-0.02979840850457549,0.022117243031971157,-0.025445397826842964,-0.02706179826054722,-0.00402942267828621
slip,786,443,-0.03590700845234096,-0.012245222693309188,0.04838845296762884,0.011811971082352102,0.05390281695872545,0.0321795498020947,0.048744525061920285,0.014246011051000096
31,35723,904,-0.055194830372784054,0.05058504408225417,-0.020695160143077374,0.0036865117981506046,-0.05035849811974913,-0.006642135558649898,-0.03708419227041304,0.04723363392986357
Lyon,999,423,0.04097615972568747,-0.026257047953549773,-0.019894471392035484,-0.07619616249576211,-0.01927335700020194,0.03631468728417531,0.06572362000588328,0.018098181106324773
Angels,19371,135,0.02372791664674878,0.04678616160526872,-0.047323524253442883,0.011698558344505727,-0.02864453732036054,-0.047477239510044456,-0.025615564547479153,-0.01719469064846635
travels,2309,365,-0.07130319665884599,-0.0009350090913358144,0.004261850146576762,-0.0035681379958987236,0.027718391735106707,-0.04547888576053083,-0.028425056574633345,-0.01674947194987908
Westhouse,258,1815,0.012971308315172791,-0.02181706513511017,0.035081911366432905,0.024125780968461186,0.03578882059082389,0.04804755822988227,0.02972874860279262,0.00018271640874445438
&,41825,8,0.006361279636621475,-0.0360859128801773,0.0388461952485765,-0.031036326972146828,0.09488936905593921,0.02946668614943822,0.04888296119558314,0.03162205343445142
Marbank,805,28,-0.009656485436218125,-0.041238630356799276,-0.04384593053587845,0.002478652766772679,0.03718224813097289,-0.05197114783472249,0.007754204042222617,-0.04551284108310938
claret,13022,101,0.006080389721319079,-0.030081661650910974,-0.02171897524385713,-0.028195415274240077,0.013705865945667028,-0.026233375654555857,-0.009795930673135445,-0.006005237344652414
importers,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
Fenchurch,50,28,0.004372807126492262,-0.01344122514128685,0.03167807348072529,-0.05536466352641582,0.012964342534542084,0.028852371498942375,-0.008993986994028091,0.018734103813767434
affect,11251,7,0.05862938761711121,-0.040464232116937636,-0.019592560827732086,0.03487626938149333,-0.044638367369771004,0.02691126586869359,0.046229712665081024,-0.015951189678162336
compelled,1356,132,0.0026080263196490705,0.07862844597548246,0.05453660851344466,0.04092602152377367,-0.052841986529529095,0.03728578693699092,-0.017914386466145515,0.06113326130434871
respect,45336,158,0.03141496569151059,-0.005287375417537987,0.032735294196754694,-6.12248113611713e-05,0.033792350615840405,0.00047374237328767776,0.022094464395195246,0.0026126569136977196
summoned,404,165,-0.03917880202061497,0.0064670329720684094,-0.009463637543376535,-0.016795645584352314,0.017500324407592416,-0.010399557198979892,-0.00558605304104276,0.030992717016488314
fingertips,2309,365,-0.07130319665884599,-0.0009350090913358144,0.004261850146576762,-0.0035681379958987236,0.027718391735106707,-0.04547888576053083,-0.028425056574633345,-0.01674947194987908
upward,436,49,0.015332279028370976,-0.033841585740447044,0.04459761478938162,-0.018320102361030877,-0.023782107746228576,0.03929041849914938,-0.04159080085810274,0.0013518864288926125
oily,1159,43,0.01450135385883706,0.10519167807485376,0.04037985072604248,0.050507210062018464,-0.053009953549397845,-0.01156790235212871,-0.05367628831715722,0.06331759531583105
counsellor,855,7,-0.045527108324070774,0.03189541647831599,0.009058802078167597,0.03402003490676483,0.008606067237754663,-0.02570744976401329,-0.030863218009471893,0.007905172804991404
cloud-wreaths,493,38,0.06432989588938653,0.03790862578898668,-0.0008553611114621162,0.09164657676592469,-0.06590345874428749,0.012559262802824378,0.0256629305658862,-0.010998658370226622
spinning,4220,103,0.021924460015725344,-0.05769303673878312,0.019100658362731338,-0.021016109618358314,0.04410610266495496,0.044428172055631876,0.09348021866753697,0.015383481659227982
infinite,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
trite,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
parallel,2857,44,0.02805318585888017,0.03522981610149145,-0.02103077876381576,-0.0014908469747751951,-0.04889715334866196,-0.011073605914134532,-0.05130432022269815,0.0005428348667919636
index,3335,71,-0.04428556212224066,0.034787270094966516,-0.007897825911641121,0.031647645839257166,-0.0024408414028584957,-0.008052172372117639,-0.014484175946563482,-0.0014067607698962092
Andover,14116,1647,-0.018823842518031597,0.009879649616777897,0.021710542147047818,0.04729862467502244,0.012934665195643902,-0.004836976120714098,0.019499209942296147,-0.021118866512551904
77,83,357,0.013846724352333695,0.023325956659391522,-0.006827952107414603,-0.00884243380278349,-0.02477970433756127,0.0031938550528138876,-0.03346451884135604,0.011587720469833585
Hague,905,17,-0.004834871118267377,-0.025282726002236206,-0.015499647551526627,-0.049450567457824945,-0.04436380827488998,0.044761505986874305,0.013040490138034025,0.008353000215720385
instructive,84908,39,-0.021326361689716578,-0.004812901490367949,0.013676282833330333,-0.03786448173923418,-0.016701677173841745,0.050288508529774845,0.03892422633362003,-0.010931793432973791
invisible,3160,91,0.027008960722014308,0.02050312802020926,0.0007362258620560169,0.00093753234250471,-0.05220277840271592,0.036138317082077265,0.014871461782604456,0.024775659898296
unnoticed,14116,1647,-0.018823842518031597,0.009879649616777897,0.021710542147047818,0.04729862467502244,0.012934665195643902,-0.004836976120714098,0.019499209942296147,-0.021118866512551904
sleeves,96488,120,-0.05761094274930656,0.007509139635658357,0.005110702244564891,0.015175927663221955,0.004019730229629204,0.0019874481949955225,0.09187795291654766,0.05143190361559391
suggestiveness,2066,314,-0.046787905623205006,0.009203473076922819,-0.04918761504814029,0.037979589542374015,0.007358861155807972,-0.0857065913733095,-0.03039053187603713,-0.04952259462152142
thumb-nails,14116,1647,-0.018823842518031597,0.009879649616777897,0.021710542147047818,0.04729862467502244,0.012934665195643902,-0.004836976120714098,0.019499209942296147,-0.021118866512551904
issues,26355,825,0.007259985082782805,0.010744495259132236,-0.007803418498951942,0.022949250182136893,-0.018203201179858297,0.012923523725476116,0.08600151882274076,0.04364182008430362
hang,102846,24,0.005912970285862684,-0.018094930370959144,0.03470639605075121,0.003123505176821103,0.022452798128748935,0.0282039448308448,0.031051816573987406,0.0154061171245606
boot-lace,332,85,0.021492178493645042,-0.008673344505950809,0.01910374127328396,-0.01615699692410999,-0.022357174195349216,0.021829810459166765,-0.026861543068662286,-0.00871314638061449
gather,35723,904,-0.055194830372784054,0.05058504408225417,-0.020695160143077374,0.0036865117981506046,-0.05035849811974913,-0.006642135558649898,-0.03708419227041304,0.04723363392986357
Describe,64,2537,-0.015543074056040496,-0.014980346662923694,-0.010969084687530994,0.00384584441781044,-0.009315665578469634,-0.007953631924465299,0.012346075498498976,0.011279150727204978
slate-coloured,2493,16,0.049788691103458405,-0.11794792115688324,0.14368310570716858,-0.10881708562374115,0.05577419698238373,0.10578262805938721,-0.09026408940553665,-0.0806737169623375
straw,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
brickish,83527,329,-0.05282765859737992,0.05840847548097372,0.028336624149233103,0.024068054044619203,-0.04232214158400893,-0.019628911511972547,-0.017637870274484158,0.07872605789452791
beads,40,3027,0.022168292198330164,-0.0020192273368593305,-0.0030753177125006914,-0.003559498640242964,-0.025643044093158096,-0.0003215185133740306,0.03974314387596678,0.02865039391326718
sewn,86,261,-0.0018625921220518649,0.018706305185332894,0.018129837466403842,0.026643007528036833,-0.010459768353030086,0.0026253668474964797,0.007777575578074902,0.003875374561175704
jet,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
ornaments,8293,474,-0.026605146704241633,-0.012755081872455776,-0.0013206935254856944,-0.033647618955001235,0.06262419419363141,-0.015544254914857447,-0.027838143752887845,-0.007114850945072249
darker,935,2715,0.03808910003863275,-0.03105013484309893,0.004689541005063802,-0.021926398665527813,0.005936986883170903,0.03738849551882595,0.026410763886815403,-0.014914148105162894
gloves,321,132,0.012936991639435291,-0.003832653979770839,0.007983018876984715,0.0009546336950734258,-0.025251348735764623,0.034236749866977334,-0.0024855496594682336,-0.0038551519392058253
greyish,565,101,0.025891777331708,-0.050380124419461936,0.009465324692428112,-0.020114065177040175,0.004232787527143955,0.049743216717615724,0.04970620397944003,-0.032190330734010786
forefinger,7463,16,-0.032070434341828026,0.031328233114133276,-0.04653775909294685,0.06209681990245978,-0.03587381751276553,-0.07136632067461808,-0.021498837081405025,0.021774184230404597
general,45265,461,-0.020855083712376654,0.012932602199725807,-0.004849130404181778,-0.024728901800699532,-0.03482683561742306,-0.023719223856460303,-0.024474330839439062,0.015918288670945913
well-to-do,64,2537,-0.015543074056040496,-0.014980346662923694,-0.010969084687530994,0.00384584441781044,-0.009315665578469634,-0.007953631924465299,0.012346075498498976,0.011279150727204978
comfortable,147133,33,0.049021047074347734,0.008599823580880184,-0.004244508629199117,0.026750324381282553,-0.03349037375301123,0.018479389953427017,0.024482123364578,-0.033149769267765805
easy-going,113090,27,0.04811517067719251,-0.052689828599492707,-0.012497333654512962,0.0009152372367680073,0.0074099525809288025,-0.02287041729626556,-0.042286989046260715,-0.04804076409588257
chuckled,21616,14,0.018339746498635838,-0.003660607949963638,-0.04720911330410412,-0.0010920869452612741,-0.015458007077021258,-0.017205280917031423,-0.0040990933775901794,-0.009113575864051069
Pon,16030,47,0.011672333464957774,0.0290558107662946,0.025487437393167056,0.06989823328331113,-0.007066157413646579,-0.0021712000016123056,-0.03706144681200385,0.02212648867862299
wonderfully,3883,56,-0.018428905867040157,0.016831663146149367,-0.02377087390050292,0.0038363835774362087,0.01285059074871242,-0.02162402926478535,0.0013949275016784668,0.031319880377850495
